size,time
280500,840
280600,840
280700,876
280800,876
280900,852
281000,852
281100,864
281200,852
281300,864
281400,840
281500,924
281600,852
281700,876
281800,840
281900,864
282000,852
282100,888
282200,852
282300,840
282400,840
282500,888
282600,852
282700,864
282800,852
282900,852
283000,840
283100,864
283200,840
283300,864
283400,852
283500,851
283600,840
283700,840
283800,864
283900,864
284000,864
284100,864
284200,852
284300,852
284400,864
284500,864
284600,840
284700,840
284800,840
284900,864
285000,840
285100,840
285200,852
285300,852
285400,852
285500,864
285600,852
285700,864
285800,852
285900,864
286000,864
286100,864
286200,828
286300,864
286400,828
286500,888
286600,876
286700,864
286800,852
286900,852
287000,851
287100,852
287200,864
287300,864
287400,876
287500,864
287600,876
287700,864
287800,863
287900,864
288000,852
288100,864
288200,840
288300,864
288400,839
288500,864
288600,828
288700,852
288800,852
288900,888
289000,863
289100,864
289200,840
289300,852
289400,840
289500,852
289600,852
289700,864
289800,864
289900,876
290000,840
290100,864
290200,840
290300,840
290400,852
290500,840
290600,840
290700,852
290800,840
290900,840
291000,840
291100,864
291200,852
291300,876
291400,852
291500,852
291600,852
291700,864
291800,852
291900,864
292000,864
292100,864
292200,852
292300,852
292400,876
292500,852
292600,852
292700,864
292800,828
292900,864
293000,852
293100,876
293200,852
293300,864
293400,864
293500,876
293600,864
293700,852
293800,852
293900,875
294000,864
294100,852
294200,840
294300,864
294400,839
294500,852
294600,828
294700,864
294800,840
294900,876
295000,840
295100,852
295200,828
295300,864
295400,852
295500,840
295600,852
295700,876
295800,828
295900,840
296000,840
296100,852
296200,827
296300,840
296400,828
296500,852
296600,828
296700,840
296800,864
296900,840
297000,840
297100,888
297200,852
297300,876
297400,828
297500,864
297600,864
297700,876
297800,840
297900,864
298000,852
298100,840
298200,840
298300,851
298400,840
298500,840
298600,852
298700,876
298800,840
298900,852
299000,828
299100,852
299200,852
299300,864
299400,876
299500,876
299600,840
299700,876
299800,864
299900,888
300000,828
300100,852
300200,852
300300,876
300400,840
300500,852
300600,840
300700,864
300800,852
300900,864
301000,840
301100,840
301200,864
301300,864
301400,852
301500,864
301600,864
301700,852
301800,840
301900,840
302000,840
302100,852
302200,852
302300,840
302400,840
302500,852
302600,852
302700,876
302800,839
302900,840
303000,864
303100,864
303200,840
303300,840
303400,839
303500,864
303600,828
303700,852
303900,840
304000,852
304100,852
304200,852
304300,875
304400,852
304500,852
304600,828
304700,840
304800,828
304900,864
305000,840
305100,840
305200,828
305300,852
305400,840
305500,851
305600,840
305700,852
305800,876
305900,864
306000,840
306100,876
306200,876
306300,864
306400,840
306500,852
306600,852
306700,864
306800,840
306900,864
307000,828
307100,864
307200,864
307300,852
307400,828
307500,864
307600,852
307700,864
307800,852
307900,864
308000,864
308100,864
308200,900
308300,852
308400,840
308500,864
308600,828
308700,852
308800,828
308900,864
309000,851
309100,852
309200,840
309300,852
309400,828
309500,864
309600,840
309700,839
309800,852
309900,876
310000,840
310100,852
310200,852
310300,876
310400,828
310500,864
310600,840
310700,864
310800,864
310900,852
311000,840
311100,852
311200,840
311300,876
311400,852
311500,876
311600,864
311700,864
311800,876
311900,864
312000,852
312100,840
312200,828
312300,864
312400,840
312500,852
312600,840
312700,864
312800,828
312900,852
313000,852
313100,864
313200,852
313300,852
313400,852
313500,888
313600,828
313700,864
313800,840
313900,876
314000,840
314200,852
314300,864
314400,840
314500,864
314600,852
314700,852
314800,828
314900,840
315000,852
315100,852
315200,839
315300,852
315400,828
315500,852
315600,839
315700,839
315800,839
315900,840
316000,840
316100,852
316200,840
316300,840
316400,852
316500,840
316600,840
316700,840
316800,828
316900,852
317000,828
317100,864
317200,840
317300,852
317400,840
317500,840
317600,852
317700,840
317800,852
317900,852
318000,852
318100,864
318200,827
318300,852
318400,864
318500,852
318600,828
318700,864
318800,840
318900,840
319000,852
319100,852
319200,864
319300,852
319400,864
319500,864
319600,816
319700,864
319800,828
319900,864
320000,828
320100,876
320200,840
320300,864
320400,840
320500,876
320600,852
320700,852
320800,828
320900,852
321000,852
321100,851
321200,839
321300,852
321400,864
321500,876
321600,828
321700,864
321800,828
321900,851
322000,864
322100,852
322200,840
322300,840
322400,852
322500,852
322600,864
322700,852
322800,828
322900,852
323000,840
323100,839
323200,840
323300,840
323400,828
323500,852
323600,852
323700,852
323800,828
323900,852
324000,864
324100,840
324200,828
324300,828
324400,828
324500,852
324600,840
324700,864
324800,852
324900,840
325000,840
325100,852
325200,864
325300,864
325400,828
325500,840
325600,852
325700,839
325800,839
325900,840
326000,864
326100,864
326200,852
326300,876
326400,840
326500,851
326600,852
326700,864
326800,840
326900,852
327000,839
327100,852
327200,828
327300,864
327400,852
327500,852
327600,828
327700,864
327800,840
327900,852
328000,828
328100,840
328200,840
328300,840
328400,828
328500,852
328600,840
328700,852
328800,828
328900,864
329000,828
329100,864
329200,840
329300,840
329400,852
329500,828
329600,852
329700,876
329800,828
329900,852
330000,828
330100,852
330200,828
330300,864
330400,840
330500,852
330600,840
330700,852
330800,840
330900,864
331000,864
331100,852
331200,840
331300,852
331400,864
331500,840
331600,840
331700,852
331800,816
331900,840
332000,828
332100,852
332200,852
332300,852
332400,828
332500,840
332600,852
332700,876
332800,828
332900,840
333000,840
333100,840
333200,840
333300,852
333400,840
333500,852
333600,840
333700,864
333800,828
333900,840
334000,840
334100,840
334200,852
334300,840
334400,828
334500,840
334600,828
334700,840
334800,852
334900,852
335000,828
335100,840
335200,828
335300,864
335400,828
335500,864
335600,827
335700,840
335800,828
335900,839
336000,828
336100,828
336200,828
336300,828
336400,840
336500,840
336600,828
336700,852
336800,852
336900,840
337000,828
337100,840
337200,852
337300,840
337400,828
337500,864
337600,828
337700,852
337800,840
337900,852
338000,839
338100,852
338200,840
338300,864
338400,828
338500,852
338600,876
338700,840
338800,840
338900,852
339000,864
339100,840
339200,852
339300,852
339400,840
339500,876
339600,864
339700,852
339800,840
339900,864
340000,840
340100,852
340200,852
340300,852
340400,840
340500,852
340600,840
340700,852
340800,840
340900,864
341000,864
341100,840
341200,852
341300,840
341400,852
341500,852
341600,839
341700,876
341800,828
341900,864
342000,840
342100,840
342200,852
342300,840
342400,839
342500,852
342600,828
342700,839
342800,816
342900,840
343000,828
343100,840
343200,828
343300,864
343400,840
343500,887
343600,852
343700,852
343800,828
343900,851
344000,828
344100,840
344200,852
344300,852
344400,840
344500,852
344600,839
344700,852
344800,827
344900,852
345000,864
345100,852
345200,840
345300,876
345400,840
345500,864
345600,840
345700,852
345800,852
345900,840
346000,840
346100,840
346200,852
346300,852
346400,828
346500,852
346600,840
346700,852
346800,828
346900,852
347000,852
347100,852
347200,852
347300,864
347400,852
347500,852
347600,828
347700,864
347800,864
347900,840
348000,840
348100,864
348200,828
348300,852
348400,852
348500,888
348600,864
348700,851
348800,828
348900,852
349000,828
349100,852
349200,840
349300,852
349400,852
349500,876
349600,876
349700,852
349800,864
349900,852
350000,852
350100,852
350200,840
350300,852
350400,864
350500,852
350600,852
350700,852
350800,840
350900,864
351000,852
351100,852
351200,840
351300,840
351400,816
351500,852
351600,840
351700,840
351800,828
351900,852
352000,840
352100,888
352200,840
352300,852
352400,840
352500,852
352600,852
352700,864
352800,828
352900,852
353000,828
353100,852
353200,840
353300,852
353400,828
353500,864
353600,840
353700,864
353800,852
353900,864
354000,828
354100,876
354200,852
354300,852
354400,840
354500,864
354600,852
354700,852
354800,828
354900,852
355000,840
355100,852
355200,840
355300,852
355400,840
355500,852
355600,828
355700,852
355800,828
355900,852
356000,864
356100,852
356200,840
356300,839
356400,851
356500,840
356600,840
356700,864
356800,864
356900,840
357000,852
357100,852
357200,840
357300,864
357400,852
357500,852
357600,828
357700,852
357800,840
357900,840
358000,852
358100,864
358200,840
358300,852
358400,840
358500,852
358600,864
358700,852
358800,840
358900,864
359000,840
359100,852
359200,840
359300,852
359400,828
359500,840
359600,840
359700,864
359800,851
359900,852
360000,840
360100,864
360200,828
360300,840
360400,840
360500,852
360600,828
360700,840
360800,840
360900,852
361000,851
361100,852
361200,828
361300,852
361400,852
361500,852
361600,840
361700,864
361800,852
361900,864
362000,827
362100,864
362200,852
362300,840
362400,851
362500,852
362600,828
362700,852
362800,852
362900,852
363000,828
363100,852
363200,828
363300,864
363400,839
363500,852
363600,852
363700,864
363800,852
363900,852
364000,840
364100,852
364200,852
364300,840
364400,840
364500,852
364600,840
364700,852
364800,840
364900,863
365000,851
365100,852
365200,840
365300,864
365400,852
365500,852
365600,828
365700,852
365800,864
365900,852
366000,839
366100,852
366200,840
366300,864
366400,840
366500,864
366600,840
366700,852
366800,852
366900,876
367000,888
367100,864
367200,840
367300,852
367400,852
367500,876
367600,828
367700,864
367800,828
367900,852
368000,828
368100,852
368200,816
368300,852
368400,828
368500,852
368600,840
368700,864
368800,840
368900,864
369000,840
369100,852
369200,852
369300,828
369400,840
369500,852
369600,840
369700,876
369800,828
369900,852
370000,828
370100,864
370200,840
370300,864
370400,864
370500,852
370600,852
370700,864
370800,840
370900,864
371000,840
371100,852
371200,840
371300,840
371400,839
371500,840
371600,840
371700,852
371800,828
371900,876
372000,840
372100,852
372200,840
372300,852
372400,863
372500,864
372600,852
372700,852
372800,828
372900,936
373000,840
373100,851
373200,852
373300,852
373400,840
373500,852
373600,840
373700,852
373800,852
373900,852
374000,840
374100,864
374200,840
374300,840
374400,840
374500,876
374600,852
374700,852
374800,828
374900,864
375000,828
375100,864
375200,840
375300,852
375400,840
375500,852
375600,864
375700,852
375800,840
375900,852
376000,864
376100,864
376200,852
376300,840
376400,852
376500,864
376600,840
376700,852
376800,828
376900,864
377000,840
377100,864
377200,840
377300,852
377400,840
377500,864
377600,852
377700,876
377800,840
377900,852
378000,828
378100,852
378200,840
378300,864
378400,840
378500,840
378600,840
378700,840
378800,840
378900,840
379000,828
379100,852
379200,840
379300,839
379400,852
379500,840
379600,828
379700,852
379800,840
379900,852
380000,828
380100,863
380200,864
380300,840
380400,840
380500,840
380600,852
380700,876
380800,840
380900,852
381000,828
381100,840
381200,828
381300,840
381400,852
381500,839
381600,839
381700,876
381800,828
381900,852
382000,852
382100,852
382200,840
382300,864
382400,852
382500,840
382600,851
382700,864
382800,840
382900,852
383000,852
383100,852
383200,864
383300,864
383400,840
383500,840
383600,852
383700,840
383800,840
383900,876
384000,840
384100,840
384200,840
384300,840
384400,851
384500,840
384600,840
384700,852
384800,816
384900,864
385000,864
385100,852
385200,828
385300,852
385400,828
385500,852
385600,828
385700,852
385800,852
385900,852
386000,840
386100,840
386200,840
386300,828
386400,828
386500,852
386600,840
386700,876
386800,852
386900,876
387000,828
387100,863
387200,840
387300,852
387400,852
387500,864
387600,852
387700,840
387800,828
387900,852
388000,864
388100,864
388200,828
388300,840
388400,840
388500,840
388600,828
388700,840
388800,852
388900,840
389000,840
389100,840
389200,816
389300,840
389400,840
389500,864
389600,828
389700,852
389800,828
389900,840
390000,864
390100,864
390200,828
390300,840
390400,828
390500,840
390600,840
390700,828
390800,851
390900,828
391000,840
391100,852
391200,828
391300,816
391400,828
391500,828
391600,864
391700,852
391800,828
391900,852
392000,852
392100,840
392200,840
392300,840
392400,828
392500,852
392600,864
392700,840
392800,840
392900,852
393000,828
393100,816
393200,876
393300,852
393400,863
393500,840
393600,852
393700,851
393800,840
393900,852
394000,852
394100,852
394200,852
394300,851
394400,852
394500,828
394600,852
394700,852
394800,840
394900,852
395000,852
395100,816
395200,840
395300,840
395400,840
395500,864
395600,828
395700,864
395800,852
395900,839
396000,840
396100,864
396200,839
396300,876
396400,852
396500,864
396600,828
396700,900
396800,840
396900,840
397000,840
397100,852
397200,852
397300,852
397400,828
397500,864
397600,852
397700,852
397800,840
397900,840
398000,900
398100,876
398200,852
398300,876
398400,840
398500,852
398600,852
398700,840
398800,816
398900,852
399000,852
399100,840
399200,900
399300,864
399400,840
399500,852
399600,852
399700,864
399800,864
399900,864
400000,851
400100,840
400200,840
400300,852
400400,840
400500,864
400600,840
400700,864
400800,863
400900,852
401000,852
401100,852
401200,852
401300,852
401400,840
401500,864
401600,852
401700,852
401800,828
401900,840
402000,828
402100,852
402200,852
402300,852
402400,840
402500,852
402600,828
402700,840
402800,828
402900,852
403000,840
403100,840
403200,852
403300,852
403400,839
403500,851
403600,839
403700,840
403800,840
403900,840
404000,828
404100,828
404200,840
404300,840
404400,851
404500,828
404600,828
404700,852
404800,840
404900,864
405000,840
405100,852
405200,840
405300,864
405400,852
405500,864
405600,840
405700,852
405800,828
405900,864
406000,840
406100,840
406200,888
406300,852
406400,876
406500,864
406600,864
406700,852
406800,816
406900,840
407000,840
407100,852
407200,876
407300,840
407400,828
407500,840
407600,852
407700,840
407800,924
407900,852
408000,840
408100,864
408200,852
408300,888
408400,828
408500,852
408600,828
408700,840
408800,851
408900,864
409000,840
409100,840
409200,840
409300,852
409400,840
409500,864
409600,876
409700,851
409800,840
409900,840
410000,828
410100,840
410200,827
410300,840
410400,828
410500,852
410600,828
410700,839
410800,840
410900,852
411000,840
411100,840
411200,828
411300,876
411400,840
411500,840
411600,840
411700,852
411800,828
411900,840
412000,840
412100,852
412200,828
412300,852
412400,840
412500,852
412600,839
412700,864
412800,852
412900,864
413000,852
413100,864
413200,840
413300,876
413400,828
413500,852
413600,864
413700,876
413800,852
413900,876
414000,840
414100,851
414200,852
414300,876
414400,828
414500,852
414600,852
414700,851
414800,840
414900,840
415000,828
415100,840
415200,840
415300,852
415400,840
415500,852
415600,840
415700,852
415800,840
415900,840
416000,827
416100,840
416200,827
416300,852
416400,852
416500,852
416600,828
416700,840
416800,828
416900,852
417000,840
417100,852
417200,840
417300,840
417400,840
417500,864
417600,840
417700,852
417800,828
417900,840
418000,840
418100,876
418200,864
418300,864
418400,840
418500,840
418600,864
418700,840
418800,828
418900,840
419000,851
419100,840
419200,828
419300,852
419400,852
419500,864
419600,852
419700,864
419800,852
419900,876
420000,840
420100,852
420200,852
420300,852
420400,852
420500,852
420600,840
420700,852
420800,852
420900,840
421000,840
421100,864
421200,852
421300,840
421400,852
421500,876
421600,852
421700,852
421800,840
421900,852
422000,828
422100,852
422200,864
422300,864
422400,852
422500,864
422600,840
422700,864
422800,852
422900,840
423000,852
423100,888
423200,840
423300,840
423400,864
423500,852
423600,840
423700,852
423800,840
423900,840
424000,828
424100,852
424200,816
424300,863
424400,840
424500,852
424600,840
424700,864
424800,827
424900,852
425000,852
425100,852
425200,840
425300,864
425400,840
425500,852
425600,852
425700,876
425800,852
425900,852
426000,840
426100,876
426200,828
426300,864
426400,852
426500,828
426600,827
426700,828
426800,828
426900,852
427000,828
427100,840
427200,840
427300,852
427400,828
427500,852
427600,828
427700,876
427800,840
427900,852
428000,840
428100,852
428200,840
428300,840
428400,828
428500,852
428600,828
428700,852
428800,816
428900,840
429000,852
429100,936
429200,840
429300,840
429400,828
429500,864
429600,840
429700,852
429800,840
429900,864
430000,852
430100,852
430200,828
430300,839
430400,840
430500,840
430600,827
430700,852
430800,852
430900,864
431000,863
431100,828
431200,816
431300,840
431400,840
431500,840
431600,828
431700,852
431800,840
431900,840
432000,828
432100,840
432200,828
432300,852
432400,852
432500,852
432600,828
432700,852
432800,840
432900,851
433000,852
433100,852
433200,852
433300,864
433400,852
433500,864
433600,840
433700,840
433800,852
433900,864
434000,840
434100,852
434200,828
434300,840
434400,840
434500,852
434600,852
434700,840
434800,840
434900,864
435000,840
435100,876
435200,840
435300,840
435400,828
435500,840
435600,840
435700,840
435800,828
435900,864
436000,840
436100,840
436200,840
436300,852
436400,840
436500,840
436600,816
436700,840
436800,828
436900,912
437000,840
437100,840
437200,840
437300,852
437400,852
437500,840
437600,828
437700,839
437800,816
437900,864
438000,828
438100,840
438200,828
438300,840
438400,815
438500,840
438600,828
438700,840
438800,828
438900,852
439000,840
439100,852
439200,840
439300,840
439400,828
439500,840
439600,851
439700,840
439800,840
439900,828
440000,840
440100,840
440200,828
440300,828
440400,828
440500,840
440600,828
440700,828
440800,828
440900,852
441000,876
441100,827
441200,840
441300,840
441400,828
441500,840
441600,840
441700,840
441800,840
441900,852
442000,852
442100,840
442200,840
442300,864
442400,828
442500,840
442600,816
442700,852
442800,828
442900,840
443000,840
443100,828
443200,840
443300,852
443400,828
443500,852
443600,828
443700,864
443800,840
443900,864
444000,840
444100,840
444200,840
444300,852
444400,828
444500,852
444600,840
444700,852
444800,840
444900,852
445000,828
445100,864
445200,840
445300,864
445400,840
445500,852
445600,852
445700,864
445800,828
445900,876
446000,852
446100,864
446200,828
446300,840
446400,828
446500,840
446600,828
446700,840
446800,816
446900,839
447000,840
447100,864
447200,828
447300,852
447400,840
447500,852
447600,828
447700,840
447800,828
447900,852
448000,840
448100,852
448200,852
448300,852
448400,828
448500,840
448600,816
448700,840
448800,828
448900,828
449000,828
449100,840
449200,828
449300,828
449400,828
449500,852
449600,840
449700,864
449800,852
449900,840
450000,840
450100,852
450200,840
450300,864
450400,852
450500,840
450600,828
450700,840
450800,828
450900,840
451000,840
451100,852
451200,852
451300,864
451400,912
451500,852
451600,828
451700,852
451800,828
451900,840
452000,852
452100,840
452200,876
452300,852
452400,840
452500,852
452600,840
452700,852
452800,864
452900,840
453000,840
453100,852
453200,828
453300,840
453400,828
453500,852
453600,852
453700,840
453800,828
453900,852
454000,828
454100,840
454200,852
454300,887
454400,888
454500,876
454600,864
454700,888
454800,840
454900,852
455000,828
455100,852
455200,827
455300,840
455400,828
455500,828
455600,828
455700,840
455800,816
455900,840
456000,840
456100,840
456200,828
456300,852
456400,828
456500,852
456600,852
456700,840
456800,840
456900,840
457000,840
457100,839
457200,828
457300,852
457400,840
457500,828
457600,828
457700,864
457800,840
457900,852
458000,840
458100,852
458200,840
458300,840
458400,852
458500,840
458600,828
458700,840
458800,852
458900,839
459000,828
459100,840
459200,840
459300,840
459400,828
459500,840
459600,828
459700,840
459800,828
459900,852
460000,828
460100,852
460200,840
460300,852
460400,840
460500,864
460600,840
460700,864
460800,828
460900,840
461000,852
461100,840
461200,840
461300,840
461400,828
461500,840
461600,816
461700,827
461800,828
461900,840
462000,840
462100,840
462200,840
462300,828
462400,840
462500,864
462600,828
462700,828
462800,816
462900,840
463000,840
463100,852
463200,851
463300,864
463400,815
463500,839
463600,828
463700,840
463800,828
463900,852
464000,840
464100,840
464200,828
464300,852
464400,828
464500,864
464600,839
464700,852
464800,840
464900,852
465000,828
465100,840
465200,852
465300,864
465400,840
465500,852
465600,828
465700,852
465800,839
465900,876
466000,852
466100,888
466200,852
466300,864
466400,852
466500,864
466600,876
466700,876
466800,852
466900,864
467000,852
467100,852
467200,852
467300,876
467400,864
467500,864
467600,852
467700,864
467800,840
467900,876
468000,852
468100,864
468200,852
468300,852
468400,828
468500,864
468600,864
468700,876
468800,852
468900,864
469000,852
469100,864
469200,852
469300,864
469400,852
469500,864
469600,816
469700,864
469800,840
469900,864
470000,852
470100,875
470200,864
470300,864
470400,852
470500,876
470600,840
470700,888
470800,864
470900,864
471000,852
471100,876
471200,864
471300,864
471400,852
471500,864
471600,876
471700,888
471800,840
471900,852
472000,864
472100,852
472200,828
472300,852
472400,828
472500,864
472600,864
472700,852
472800,851
472900,852
473000,828
473100,840
473200,828
473300,840
473400,840
473500,852
473600,840
473700,840
473800,828
473900,840
474000,828
474100,852
474200,828
474300,840
474400,828
474500,840
474600,828
474700,840
474800,840
474900,840
475000,840
475100,840
475200,840
475300,840
475400,840
475500,863
475600,828
475700,840
475800,828
475900,828
476000,828
476100,852
476200,828
476300,852
476400,828
476500,852
476600,828
476700,840
476800,839
476900,864
477000,828
477100,840
477200,828
477300,852
477400,816
477500,852
477600,840
477700,852
477800,816
477900,840
478000,840
478100,840
478200,828
478300,828
478400,852
478500,852
478600,828
478700,852
478800,828
478900,852
479000,828
479100,840
479200,840
479300,863
479400,816
479500,828
479600,816
479700,840
479800,828
479900,852
480000,852
480100,828
480200,852
480300,852
480400,840
480500,864
480600,888
480700,840
480800,840
480900,876
481000,840
481100,864
481200,840
481300,852
481400,816
481500,852
481600,828
481700,864
481800,828
481900,840
482000,828
482100,852
482200,828
482300,852
482400,840
482500,852
482600,828
482700,840
482800,816
482900,840
483000,864
483100,840
483200,827
483300,840
483400,840
483500,839
483600,876
483700,840
483800,840
483900,840
484000,864
484100,852
484200,840
484300,852
484400,840
484500,828
484600,828
484700,828
484800,840
484900,840
485000,840
485100,864
485200,828
485300,852
485400,852
485500,828
485600,828
485700,828
485800,840
485900,828
486000,827
486100,816
486200,828
486300,852
486400,840
486500,828
486600,840
486700,828
486800,852
486900,828
487000,828
487100,840
487200,828
487300,828
487400,828
487500,828
487600,828
487700,852
487800,840
487900,840
488000,840
488100,828
488200,840
488300,839
488400,888
488500,840
488600,840
488700,840
488800,840
488900,840
489000,840
489100,851
489200,827
489300,828
489400,828
489500,828
489600,840
489700,839
489800,828
489900,852
490000,827
490100,827
490200,840
490300,840
490400,828
490500,828
490600,828
490700,840
490800,852
490900,827
491000,852
491100,828
491200,851
491300,828
491400,827
491500,828
491600,828
491700,840
491800,828
491900,840
492000,852
492100,852
492200,840
492300,864
492400,840
492500,864
492600,852
492700,852
492800,852
492900,852
493000,864
493100,852
493200,864
493300,852
493400,840
493500,840
493600,852
493700,864
493800,852
493900,864
494000,828
494100,852
494200,840
494300,840
494400,840
494500,864
494600,840
494700,864
494800,840
494900,864
495000,851
495100,852
495200,816
495300,852
495400,816
495500,839
495600,828
495700,840
495800,864
495900,840
496000,828
496100,840
496200,840
496300,840
496400,864
496500,840
496600,840
496700,852
496800,852
496900,840
497000,852
497100,852
497200,852
497300,852
497400,852
497500,840
497600,852
497700,828
497800,852
497900,852
498000,852
498100,852
498200,828
498300,840
498400,851
498500,852
498600,852
498700,840
498800,864
498900,852
499000,852
499100,839
499200,840
499300,852
499400,852
499500,852
499600,828
499700,828
499800,864
499900,840
500000,852
500100,876
500200,827
500300,840
500400,852
500500,827
500600,840
500700,828
500800,864
500900,852
501000,852
501100,828
501200,839
501300,852
501400,852
501500,839
501600,840
501700,828
501800,852
501900,840
502000,828
502100,864
502200,840
502300,864
502400,840
502500,840
502600,828
502700,840
502800,828
502900,840
503000,828
503100,852
503200,840
503300,840
503400,864
503500,852
503600,840
503700,840
503800,840
503900,840
504000,828
504100,840
504200,828
504300,828
504400,828
504500,828
504600,828
504700,852
504800,840
504900,828
505000,852
505100,816
505200,828
505300,840
505400,828
505500,840
505600,839
505700,828
505800,840
505900,852
506000,840
506100,840
506200,864
506300,852
506400,840
506500,840
506600,864
506700,840
506800,840
506900,840
507000,840
507100,864
507200,828
507300,852
507400,828
507500,852
507600,852
507700,840
507800,852
507900,863
508000,840
508100,864
508200,852
508300,840
508400,840
508500,828
508600,840
508700,852
508800,840
508900,852
509000,852
509100,828
509200,840
509300,852
509400,840
509500,840
509600,840
509700,864
509800,840
509900,840
510100,852
510200,852
510300,840
510400,852
510500,852
510600,852
510700,840
510800,828
510900,828
511000,852
511100,840
511200,840
511300,840
511400,840
511500,852
511600,852
511700,852
511800,840
511900,876
512000,948
512100,840
512200,840
512300,852
512400,852
512500,852
512600,852
512700,852
512800,852
512900,852
513000,840
513100,852
513200,840
513300,864
513400,852
513500,840
513600,828
513700,852
513800,840
513900,852
514000,840
514100,840
514200,840
514300,864
514400,852
514500,852
514600,852
514700,864
514800,840
514900,852
515000,828
515100,852
515200,852
515300,864
515400,828
515500,852
515600,840
515700,852
515800,852
515900,864
516000,840
516100,863
516200,852
516300,864
516400,864
516500,863
516600,852
516700,852
516800,864
516900,876
517000,852
517100,840
517200,840
517300,864
517400,864
517500,888
517600,852
517700,887
517800,840
517900,840
518000,852
518100,864
518200,840
518300,851
518400,828
518500,840
518600,828
518700,864
518800,840
518900,852
519000,828
519100,864
519200,864
519300,839
519400,852
519500,864
519600,852
519700,840
519800,828
519900,852
520000,840
520100,840
520200,828
520300,840
520400,840
520500,852
520600,828
520700,864
520800,828
520900,864
521000,840
521100,840
521200,828
521300,852
521400,840
521500,840
521600,840
521700,863
521800,864
521900,864
522000,840
522100,852
522200,852
522300,852
522400,828
522500,852
522600,840
522700,852
522900,852
523000,840
523100,840
523200,828
523300,852
523400,828
523500,852
523600,840
523700,840
523800,828
523900,840
524000,852
524100,852
524200,828
524300,912
524400,876
524500,875
524600,864
524700,876
524800,888
524900,876
525000,876
525100,864
525200,876
525300,888
525400,852
525500,911
525600,852
525700,900
525800,876
525900,888
526000,852
526100,888
526200,876
526300,888
526400,864
526500,876
526600,864
526700,888
526800,876
526900,876
527000,864
527100,900
527200,876
527300,900
527400,852
527500,888
527600,876
527700,876
527800,876
527900,900
528000,864
528100,900
528200,888
528300,864
528400,864
528500,900
528600,888
528700,900
528800,864
528900,888
529000,888
529100,911
529200,864
529300,912
529400,888
529500,900
529600,876
529700,900
529800,888
529900,888
530000,864
530100,900
530200,876
530300,888
530400,864
530500,876
530600,888
530700,888
530800,888
530900,900
531000,876
531100,900
531200,876
531300,900
531400,864
531500,900
531600,888
531700,900
531800,876
531900,888
532000,900
532100,900
532200,876
532300,876
532400,876
532500,899
532600,888
532700,900
532800,876
532900,900
533000,888
533100,888
533200,911
533300,864
533400,876
533500,912
533600,888
533700,888
533800,876
533900,912
534000,900
534100,900
534200,876
534300,912
534400,888
534500,900
534600,888
534700,900
534800,876
534900,912
535000,876
535100,888
535200,876
535300,912
535400,900
535500,900
535600,876
535700,912
535800,900
535900,888
536000,864
536100,875
536200,864
536300,899
536400,876
536500,864
536600,876
536700,876
536800,876
536900,876
537000,864
537100,888
537200,888
537300,876
537400,864
537500,852
537600,864
537700,876
537800,876
537900,876
538000,900
538100,864
538200,864
538300,888
538400,876
538500,876
538600,876
538700,875
538800,960
538900,864
539000,876
539100,876
539200,852
539300,864
539400,864
539500,864
539600,900
539700,912
539800,864
539900,900
540000,863
540100,888
540200,864
540300,900
540400,876
540500,888
540600,900
540700,888
540800,876
540900,876
541000,876
541100,888
541200,876
541300,900
541400,876
541500,888
541600,876
541700,888
541800,876
541900,888
542000,864
542100,900
542200,864
542300,876
542400,876
542500,900
542600,876
542700,900
542800,875
542900,888
543000,864
543100,900
543200,876
543300,888
543400,888
543500,887
543600,876
543700,900
543800,864
543900,912
544000,888
544100,888
544200,888
544300,912
544400,900
544500,876
544600,876
544700,888
544800,864
544900,900
545000,888
545100,876
545200,864
545300,900
545400,888
545500,876
545600,876
545700,888
545800,875
545900,888
546000,876
546100,876
546200,888
546300,900
546400,864
546500,900
546600,864
546700,900
546800,876
546900,876
547000,876
547100,900
547200,876
547300,900
547400,864
547500,888
547600,852
547700,888
547800,876
547900,912
548000,888
548100,888
548200,876
548300,887
548400,876
548500,900
548600,852
548700,876
548800,947
548900,888
549000,876
549100,876
549200,876
549300,912
549400,876
549500,888
549600,864
549700,876
549800,876
549900,888
550000,888
550100,876
550200,876
550300,900
550400,852
550500,900
550600,888
550700,912
550800,876
550900,900
551000,876
551100,888
551200,864
551300,888
551400,888
551500,876
551600,864
551700,912
551800,876
551900,888
552000,852
552100,876
552200,864
552300,900
552400,911
552500,876
552600,876
552700,888
552800,876
552900,900
553000,864
553100,876
553200,864
553300,888
553400,888
553500,888
553600,888
553700,900
553800,875
553900,888
554000,876
554100,900
554200,863
554300,888
554400,888
554500,888
554600,876
554700,900
554800,876
554900,912
555000,864
555100,876
555200,888
555300,899
555400,852
555500,888
555600,864
555700,888
555800,875
555900,900
556000,900
556100,876
556200,888
556300,888
556400,876
556500,900
556600,876
556700,924
556800,876
556900,912
557000,888
557100,876
557200,864
557300,888
557400,876
557500,888
557600,888
557700,888
557800,888
557900,888
558000,888
558100,876
558200,876
558300,900
558400,876
558500,900
558600,876
558700,900
558800,864
558900,888
559000,876
559100,900
559200,876
559300,900
559400,876
559500,888
559600,876
559700,876
559800,876
559900,900
560000,864
560100,912
560200,864
560300,900
560400,876
560500,888
560600,912
560700,876
