size,time
280800,840
280900,828
281000,840
281100,840
281200,840
281300,840
281400,840
281500,828
281600,852
281700,828
281800,828
281900,840
282000,852
282100,852
282200,840
282300,828
282400,828
282500,852
282600,852
282700,828
282800,840
282900,840
283000,840
283100,840
283200,840
283300,840
283400,840
283500,840
283600,840
283700,828
283800,840
283900,840
284000,852
284100,840
284200,828
284300,828
284400,840
284500,816
284600,828
284700,840
284800,840
284900,828
285000,828
285100,840
285200,852
285300,840
285400,840
285500,828
285600,828
285700,840
285800,840
285900,828
286000,828
286100,840
286200,840
286300,828
286400,828
286500,840
286600,840
286700,840
286800,828
286900,828
287000,852
287100,852
287200,828
287300,828
287400,840
287500,840
287600,840
287700,828
287800,828
287900,840
288000,840
288100,852
288200,828
288300,816
288400,816
288500,816
288600,816
288700,828
288800,852
288900,852
289000,828
289100,840
289200,828
289300,840
289400,840
289500,840
289600,828
289700,828
289800,840
289900,840
290000,828
290100,828
290200,852
290300,852
290400,840
290500,828
290600,852
290700,852
290800,840
290900,828
291000,852
291100,852
291200,852
291300,840
291400,840
291500,840
291600,852
291700,840
291800,828
291900,852
292000,852
292100,864
292200,852
292300,852
292400,852
292500,840
292600,852
292700,828
292800,840
292900,852
293000,828
293100,840
293200,840
293300,840
293400,852
293500,840
293600,852
293700,840
293800,852
293900,840
294000,840
294100,828
294200,828
294300,840
294400,852
294500,840
294600,828
294700,840
294800,840
294900,840
295000,828
295100,840
295200,840
295300,840
295400,864
295500,828
295600,852
295700,828
295800,852
295900,840
296000,828
296100,852
296200,852
296300,852
296400,840
296500,828
296600,840
296700,828
296800,840
296900,828
297000,840
297100,840
297200,816
297300,828
297400,828
297500,840
297600,840
297700,828
297800,828
297900,840
298000,852
298100,828
298200,816
298300,828
298400,828
298500,828
298600,852
298700,828
298800,828
298900,828
299000,828
299100,816
299200,840
299300,816
299400,840
299500,840
299600,828
299700,840
299800,840
299900,840
300000,828
300100,828
300200,840
300300,852
300400,816
300500,828
300600,816
300700,828
300800,840
300900,816
301000,828
301100,840
301200,828
301300,816
301400,816
301500,840
301600,816
301700,840
301800,828
301900,816
302000,828
302100,828
302200,840
302300,828
302400,828
302500,828
302600,840
302700,816
302800,840
302900,828
303000,852
303100,851
303200,828
303300,828
303400,840
303500,852
303600,840
303700,816
303800,852
303900,828
304000,840
304100,840
304200,840
304300,840
304400,852
304500,840
304600,828
304700,828
304800,816
304900,852
305000,840
305100,828
305200,840
305300,840
305400,852
305500,840
305600,828
305700,840
305800,852
305900,852
306000,816
306100,828
306200,828
306300,840
306400,840
306500,828
306600,828
306700,840
306800,828
306900,828
307000,828
307100,828
307200,864
307300,828
307400,840
307500,828
307600,828
307700,840
307800,828
307900,852
308000,840
308100,840
308200,852
308300,828
308400,840
308500,840
308600,840
308700,828
308800,828
308900,828
309000,840
309100,840
309200,828
309300,828
309400,840
309500,840
309600,828
309700,828
309800,840
309900,852
310000,840
310100,840
310200,840
310300,840
310400,840
310500,828
310600,840
310700,828
310800,828
310900,816
311000,816
311100,828
311200,828
311300,840
311400,840
311500,840
311600,828
311700,852
311800,852
311900,828
312000,840
312100,828
312200,852
312300,840
312400,828
312500,840
312600,840
312700,840
312800,828
312900,840
313000,828
313100,840
313200,840
313300,828
313400,828
313500,840
313600,840
313700,828
313800,828
313900,840
314000,852
314100,840
314200,840
314300,828
314400,828
314500,816
314600,852
314700,840
314800,828
314900,948
315000,852
315100,852
315200,840
315300,828
315400,852
315500,840
315600,828
315700,840
315800,840
315900,840
316000,816
316100,828
316200,828
316300,912
316400,852
316500,840
316600,828
316700,828
316800,828
316900,828
317000,828
317100,828
317200,852
317300,828
317400,828
317500,840
317600,828
317700,828
317800,840
317900,828
318000,828
318100,828
318200,828
318300,828
318400,828
318500,840
318600,828
318700,816
318800,816
318900,828
319000,828
319100,828
319200,828
319300,828
319400,828
319500,840
319600,852
319700,840
319800,828
319900,840
320000,828
320100,816
320200,828
320300,828
320400,840
320500,840
320600,828
320700,816
320800,816
320900,816
321000,828
321100,816
321200,828
321300,828
321400,816
321500,816
321600,852
321700,828
321800,816
321900,828
322000,816
322100,816
322200,828
322300,816
322400,816
322500,828
322600,816
322700,828
322800,816
322900,816
323000,816
323100,816
323200,828
323300,828
323400,816
323500,816
323600,828
323700,816
323800,816
323900,816
324000,816
324100,816
324200,816
324300,816
324400,840
324500,816
324600,816
324700,816
324800,828
324900,816
325000,828
325100,816
325200,816
325300,828
325400,828
325500,828
325600,828
325700,816
325800,816
325900,816
326000,828
326100,816
326200,816
326300,816
326400,828
326500,828
326600,816
326700,816
326800,828
326900,840
327000,840
327100,828
327200,828
327300,828
327400,828
327500,816
327600,816
327700,852
327800,828
327900,828
328000,828
328100,816
328200,816
328300,816
328400,804
328500,828
328600,816
328700,816
328800,816
328900,816
329000,816
329100,816
329200,816
329300,816
329400,828
329500,816
329600,828
329700,828
329800,828
329900,816
330000,828
330100,828
330200,816
330300,804
330400,816
330500,828
330600,828
330700,816
330800,816
330900,840
331000,828
331100,816
331200,816
331300,816
331400,828
331500,828
331600,816
331700,816
331800,828
331900,816
332000,816
332100,828
332200,828
332300,828
332400,816
332500,816
332600,816
332700,816
332800,816
332900,816
333000,816
333100,816
333200,816
333300,828
333400,816
333500,828
333600,828
333700,828
333800,828
333900,816
334000,816
334100,816
334200,816
334300,816
334400,816
334500,828
334600,816
334700,816
334800,816
334900,804
335000,816
335100,816
335200,816
335300,816
335400,816
335500,816
335600,816
335700,816
335800,816
335900,816
336000,816
336100,828
336200,816
336300,828
336400,828
336500,816
336600,816
336700,828
336800,816
336900,816
337000,828
337100,828
337200,828
337300,816
337400,816
337500,816
337600,816
337700,828
337800,828
337900,816
338000,816
338100,816
338200,816
338300,828
338400,816
338500,816
338600,864
338700,828
338800,816
338900,816
339000,816
339100,828
339200,828
339300,816
339400,816
339500,816
339600,828
339700,840
339800,816
339900,816
340000,816
340100,816
340200,828
340300,816
340400,816
340500,816
340600,840
340700,840
340800,828
340900,840
341000,840
341100,840
341200,828
341300,828
341400,852
341500,816
341600,816
341700,828
341800,816
341900,828
342000,816
342100,816
342200,816
342300,816
342400,816
342500,828
342600,816
342700,816
342800,840
342900,828
343000,828
343100,816
343200,816
343300,828
343400,816
343500,816
343600,828
343700,816
343800,828
343900,816
344000,816
344100,816
344200,816
344300,816
344400,816
344500,816
344600,816
344700,828
344800,828
344900,816
345000,828
345100,828
345200,816
345300,816
345400,816
345500,816
345600,816
345700,840
345800,828
345900,816
346000,816
346100,816
346200,816
346300,816
346400,816
346500,816
346600,816
346700,816
346800,816
346900,816
347000,816
347100,816
347200,816
347300,828
347400,828
347500,816
347600,816
347700,816
347800,828
347900,816
348000,816
348100,816
348200,816
348300,828
348400,828
348500,840
348600,816
348700,816
348800,815
348900,816
349000,816
349100,816
349200,852
349300,828
349400,828
349500,864
349600,852
349700,840
349800,816
349900,828
350000,828
350100,828
350200,816
350300,828
350400,828
350500,816
350600,828
350700,816
350800,816
350900,816
351000,816
351100,828
351200,816
351300,816
351400,828
351500,816
351600,816
351700,816
351800,816
351900,816
352000,828
352100,816
352200,816
352300,816
352400,816
352500,828
352600,816
352700,816
352800,816
352900,816
353000,816
353100,816
353200,828
353300,828
353400,816
353500,816
353600,828
353700,816
353800,816
353900,816
354000,828
354100,828
354200,828
354300,816
354400,816
354500,816
354600,816
354700,816
354800,816
354900,816
355000,816
355100,816
355200,816
355300,828
355400,804
355500,816
355600,828
355700,840
355800,840
355900,816
356000,816
356100,828
356200,816
356300,816
356400,840
356500,816
356600,816
356700,816
356800,828
356900,816
357000,816
357100,828
357200,816
357300,828
357400,816
357500,816
357600,816
357700,816
357800,816
357900,816
358000,828
358100,816
358200,816
358300,816
358400,828
358500,816
358600,828
358700,816
358800,816
358900,816
359000,816
359100,816
359200,828
359300,816
359400,828
359500,816
359600,816
359700,816
359800,816
359900,816
360000,804
360100,828
360200,816
360300,816
360400,816
360500,816
360600,828
360700,816
360800,816
360900,816
361000,816
361100,816
361200,828
361300,816
361400,816
361500,828
361600,828
361700,828
361800,828
361900,816
362000,840
362100,828
362200,828
362300,816
362400,816
362500,816
362600,828
362700,816
362800,828
362900,816
363000,816
363100,816
363200,828
363300,816
363400,828
363500,816
363600,816
363700,852
363800,840
363900,816
364000,816
364100,816
364200,828
364300,828
364400,816
364500,804
364600,828
364700,816
364800,828
364900,816
365000,816
365100,828
365200,828
365300,828
365400,816
365500,816
365600,816
365700,816
365800,816
365900,816
366000,816
366100,816
366200,828
366300,816
366400,816
366500,816
366600,828
366700,828
366800,828
366900,816
367000,852
367100,816
367200,816
367300,828
367400,828
367500,828
367600,816
367700,816
367800,816
367900,816
368000,816
368100,816
368200,816
368300,816
368400,828
368500,816
368600,816
368700,816
368800,828
368900,816
369000,828
369100,816
369200,828
369300,816
369400,816
369500,804
369600,816
369700,816
369800,828
369900,828
370000,816
370100,828
370200,816
370300,828
370400,840
370500,816
370600,816
370700,828
370800,816
370900,828
371000,816
371100,816
371200,816
371300,828
371400,816
371500,816
371600,828
371700,828
371800,828
371900,828
372000,828
372100,816
372200,828
372300,816
372400,828
372500,816
372600,816
372700,816
372800,816
372900,816
373000,816
373100,816
373200,828
373300,828
373400,828
373500,816
373600,816
373700,816
373800,816
373900,816
374000,816
374100,852
374200,816
374300,816
374400,816
374500,816
374600,816
374700,816
374800,828
374900,828
375000,816
375100,816
375200,828
375300,816
375400,816
375500,816
375600,828
375700,816
375800,816
375900,816
376000,816
376100,828
376200,828
376300,816
376400,828
376500,816
376600,828
376700,816
376800,816
376900,816
377000,816
377100,816
377200,828
377300,816
377400,816
377500,828
377600,816
377700,816
377800,816
377900,816
378000,816
378100,816
378200,816
378300,816
378400,816
378500,828
378600,816
378700,816
378800,816
378900,828
379000,816
379100,816
379200,816
379300,816
379400,816
379500,816
379600,816
379700,816
379800,828
379900,816
380000,816
380100,840
380200,828
380300,816
380400,816
380500,816
380600,828
380700,828
380800,828
380900,828
381000,816
381100,816
381200,828
381300,816
381400,816
381500,816
381600,816
381700,816
381800,816
381900,816
382000,816
382100,816
382200,816
382300,828
382400,828
382500,816
382600,828
382700,816
382800,828
382900,816
383000,828
383100,828
383200,816
383300,816
383400,828
383500,828
383600,828
383700,828
383800,816
383900,828
384000,840
384100,816
384200,828
384300,816
384400,828
384500,828
384600,816
384700,828
384800,816
384900,816
385000,840
385100,840
385200,828
385300,840
385400,828
385500,840
385600,828
385700,828
385800,840
385900,828
386000,828
386100,828
386200,840
386300,840
386400,828
386500,816
386600,828
386700,840
386800,840
386900,828
387000,840
387100,840
387200,840
387300,828
387400,828
387500,828
387600,840
387700,828
387800,840
387900,816
388000,816
388100,816
388200,840
388300,840
388400,828
388500,828
388600,840
388700,828
388800,828
388900,840
389000,840
389100,828
389200,816
389300,828
389400,828
389500,828
389600,840
389700,840
389800,816
389900,828
390000,828
390100,840
390200,876
390300,840
390400,828
390500,840
390600,840
390700,828
390800,828
390900,828
391000,840
391100,828
391200,840
391300,828
391400,816
391500,816
391600,864
391700,816
391800,828
391900,828
392000,840
392100,816
392200,828
392300,828
392400,816
392500,828
392600,828
392700,828
392800,828
392900,816
393000,828
393100,840
393200,864
393300,816
393400,840
393500,816
393600,828
393700,828
393800,828
393900,816
394000,840
394100,828
394200,828
394300,828
394400,828
394500,828
394600,828
394700,816
394800,828
394900,828
395000,840
395100,816
395200,828
395300,828
395400,828
395500,828
395600,816
395700,828
395800,816
395900,816
396000,816
396100,816
396200,816
396300,828
396400,828
396500,816
396600,815
396700,816
396800,828
396900,828
397000,828
397100,816
397200,816
397300,828
397400,816
397500,816
397600,828
397700,816
397800,816
397900,816
398000,816
398100,804
398200,828
398300,816
398400,816
398500,816
398600,816
398700,816
398800,816
398900,816
399000,828
399100,816
399200,816
399300,840
399400,828
399500,816
399600,828
399700,816
399800,815
399900,816
400000,828
400100,816
400200,816
400300,816
400400,828
400500,816
400600,816
400700,816
400800,816
400900,816
401000,828
401100,816
401200,816
401300,828
401400,816
401500,816
401600,816
401700,816
401800,828
401900,828
402000,816
402100,816
402200,816
402300,816
402400,828
402500,840
402600,828
402700,816
402800,828
402900,816
403000,816
403100,828
403200,828
403300,828
403400,840
403500,828
403600,816
403700,828
403800,828
403900,840
404000,828
404100,828
404200,828
404300,816
404400,840
404500,828
404600,828
404700,828
404800,816
404900,828
405000,828
405100,840
405200,828
405300,828
405400,840
405500,828
405600,828
405700,852
405800,840
405900,828
406000,828
406100,816
406200,852
406300,852
406400,852
406500,852
406600,852
406700,816
406800,840
406900,828
407000,840
407100,816
407200,828
407300,828
407400,816
407500,816
407600,828
407700,816
407800,828
407900,816
408000,828
408100,828
408200,828
408300,828
408400,828
408500,816
408600,816
408700,816
408800,816
408900,828
409000,816
409100,816
409200,828
409300,828
409400,828
409500,828
409600,876
409700,816
409800,828
409900,828
410000,840
410100,828
410200,816
410300,828
410400,816
410500,828
410600,840
410700,828
410800,828
410900,840
411000,840
411100,816
411200,828
411300,828
411400,828
411500,828
411600,828
411700,828
411800,840
411900,828
412000,828
412100,828
412200,828
412300,840
412400,840
412500,828
412600,828
412700,828
412800,852
412900,828
413000,816
413100,828
413200,828
413300,840
413400,816
413500,816
413600,816
413700,840
413800,828
413900,828
414000,828
414100,816
414200,828
414300,828
414400,828
414500,828
414600,816
414700,828
414800,828
414900,828
415000,816
415100,828
415200,828
415300,828
415400,852
415500,816
415600,816
415700,816
415800,816
415900,828
416000,816
416100,828
416200,816
416300,828
416400,828
416500,828
416600,828
416700,816
416800,816
416900,828
417000,816
417100,828
417200,816
417300,828
417400,816
417500,816
417600,816
417700,816
417800,828
417900,828
418000,816
418100,840
418200,828
418300,828
418400,828
418500,816
418600,816
418700,828
418800,828
418900,816
419000,816
419100,816
419200,828
419300,828
419400,840
419500,828
419600,840
419700,816
419800,816
419900,852
420000,816
420100,840
420200,828
420300,816
420400,816
420500,816
420600,840
420700,816
420800,828
420900,816
421000,828
421100,828
421200,828
421300,828
421400,828
421500,828
421600,828
421700,828
421800,816
421900,828
422000,816
422100,816
422200,828
422300,828
422400,816
422500,816
422600,816
422700,816
422800,816
422900,816
423000,816
423100,816
423200,816
423300,816
423400,816
423500,816
423600,816
423700,816
423800,816
423900,816
424000,804
424100,816
424200,816
424300,816
424400,816
424500,816
424600,816
424700,828
424800,828
424900,816
425000,828
425100,816
425200,828
425300,816
425400,816
425500,816
425600,816
425700,816
425800,816
425900,816
426000,828
426100,840
426200,816
426300,816
426400,828
426500,816
426600,816
426700,816
426800,840
426900,816
427000,816
427100,816
427200,828
427300,816
427400,816
427500,828
427600,816
427700,828
427800,816
427900,816
428000,828
428100,816
428200,816
428300,828
428400,816
428500,828
428600,828
428700,816
428800,840
428900,828
429000,828
429100,840
429200,852
429300,828
429400,828
429500,816
429600,840
429700,840
429800,828
429900,816
430000,840
430100,840
430200,828
430300,816
430400,828
430500,828
430600,828
430700,816
430800,828
430900,840
431000,816
431100,828
431200,816
431300,816
431400,816
431500,816
431600,840
431700,816
431800,816
431900,816
432000,816
432100,828
432200,816
432300,828
432400,828
432500,816
432600,816
432700,816
432800,816
432900,828
433000,840
433100,840
433200,828
433300,828
433400,828
433500,828
433600,816
433700,828
433800,828
433900,816
434000,816
434100,816
434200,816
434300,816
434400,816
434500,816
434600,828
434700,828
434800,816
434900,828
435000,816
435100,816
435200,816
435300,816
435400,816
435500,816
435600,816
435700,816
435800,816
435900,816
436000,816
436100,816
436200,828
436300,816
436400,816
436500,816
436600,828
436700,816
436800,828
436900,888
437000,828
437100,828
437200,816
437300,816
437400,816
437500,816
437600,828
437700,828
437800,816
437900,828
438000,816
438100,816
438200,816
438300,816
438400,816
438500,816
438600,816
438700,828
438800,828
438900,816
439000,816
439100,828
439200,816
439300,816
439400,816
439500,816
439600,816
439700,828
439800,816
439900,816
440000,828
440100,828
440200,816
440300,816
440400,816
440500,816
440600,816
440700,828
440800,816
440900,816
441000,852
441100,828
441200,816
441300,804
441400,816
441500,816
441600,816
441700,828
441800,840
441900,816
442000,828
442100,828
442200,816
442300,828
442400,828
442500,816
442600,828
442700,816
442800,828
442900,816
443000,816
443100,816
443200,816
443300,816
443400,828
443500,816
443600,816
443700,816
443800,828
443900,816
444000,816
444100,828
444200,816
444300,816
444400,828
444500,816
444600,816
444700,816
444800,816
444900,828
445000,816
445100,828
445200,828
445300,816
445400,816
445500,816
445600,840
445700,816
445800,816
445900,816
446000,816
446100,816
446200,816
446300,816
446400,816
446500,816
446600,828
446700,816
446800,816
446900,816
447000,816
447100,816
447200,816
447300,816
447400,816
447500,816
447600,816
447700,816
447800,816
447900,816
448000,816
448100,816
448200,816
448300,816
448400,828
448500,828
448600,816
448700,816
448800,816
448900,828
449000,828
449100,816
449200,816
449300,816
449400,816
449500,816
449600,816
449700,828
449800,816
449900,828
450000,828
450100,816
450200,816
450300,828
450400,828
450500,828
450600,816
450700,828
450800,816
450900,828
451000,828
451100,828
451200,816
451300,816
451400,816
451500,816
451600,828
451700,816
451800,816
451900,816
452000,816
452100,816
452200,828
452300,828
452400,828
452500,828
452600,815
452700,816
452800,828
452900,828
453000,816
453100,816
453200,816
453300,828
453400,828
453500,816
453600,840
453700,816
453800,816
453900,816
454000,816
454100,828
454200,816
454300,816
454400,828
454500,816
454600,828
454700,816
454800,828
454900,816
455000,816
455100,816
455200,816
455300,816
455400,828
455500,816
455600,816
455700,828
455800,816
455900,816
456000,816
456100,816
456200,816
456300,828
456400,828
456500,816
456600,840
456700,828
456800,816
456900,816
457000,828
457100,828
457200,816
457300,828
457400,840
457500,840
457600,816
457700,828
457800,828
457900,828
458000,852
458100,828
458200,828
458300,816
458400,816
458500,816
458600,816
458700,816
458800,852
458900,828
459000,828
459100,816
459200,816
459300,828
459400,828
459500,828
459600,828
459700,816
459800,816
459900,828
460000,828
460100,816
460200,816
460300,816
460400,828
460500,828
460600,816
460700,816
460800,828
460900,828
461000,828
461100,816
461200,828
461300,816
461400,828
461500,828
461600,828
461700,816
461800,828
461900,828
462000,852
462100,828
462200,816
462300,816
462400,816
462500,816
462600,816
462700,828
462800,816
462900,816
463000,828
463100,816
463200,828
463300,828
463400,816
463500,816
463600,816
463700,828
463800,828
463900,840
464000,828
464100,816
464200,816
464300,828
464400,828
464500,828
464600,828
464700,816
464800,816
464900,828
465000,816
465100,816
465200,828
465300,816
465400,828
465500,828
465600,816
465700,816
465800,816
465900,816
466000,804
466100,828
466200,828
466300,816
466400,816
466500,816
466600,828
466700,816
466800,828
466900,816
467000,816
467100,828
467200,828
467300,828
467400,828
467500,816
467600,828
467700,816
467800,816
467900,816
468000,816
468100,828
468200,816
468300,816
468400,816
468500,816
468600,816
468700,816
468800,816
468900,816
469000,816
469100,828
469200,828
469300,828
469400,828
469500,828
469600,816
469700,816
469800,828
469900,828
470000,828
470100,828
470200,828
470300,828
470400,828
470500,840
470600,816
470700,828
470800,828
470900,828
471000,828
471100,816
471200,816
471300,816
471400,828
471500,816
471600,828
471700,852
471800,840
471900,816
472000,840
472100,852
472200,816
472300,828
472400,816
472500,816
472600,828
472700,828
472800,816
472900,828
473000,828
473100,828
473200,816
473300,816
473400,828
473500,828
473600,816
473700,828
473800,816
473900,840
474000,840
474100,816
474200,816
474300,828
474400,816
474500,828
474600,828
474700,816
474800,816
474900,828
475000,828
475100,816
475200,816
475300,828
475400,828
475500,828
475600,828
475700,828
475800,828
475900,816
476000,828
476100,828
476200,816
476300,828
476400,828
476500,840
476600,816
476700,828
476800,816
476900,828
477000,816
477100,816
477200,828
477300,816
477400,816
477500,816
477600,816
477700,828
477800,816
477900,816
478000,828
478100,828
478200,816
478300,816
478400,840
478500,828
478600,816
478700,828
478800,816
478900,828
479000,828
479100,840
479200,828
479300,816
479400,828
479500,828
479600,828
479700,828
479800,828
479900,828
480000,828
480100,828
480200,828
480300,828
480400,816
480500,828
480600,864
480700,828
480800,828
480900,840
481000,828
481100,828
481200,828
481300,840
481400,816
481500,816
481600,816
481700,816
481800,816
481900,816
482000,816
482100,828
482200,828
482300,816
482400,828
482500,816
482600,828
482700,816
482800,816
482900,828
483000,828
483100,828
483200,828
483300,828
483400,816
483500,816
483600,816
483700,816
483800,816
483900,816
484000,828
484100,828
484200,816
484300,816
484400,816
484500,816
484600,816
484700,816
484800,816
484900,828
485000,828
485100,840
485200,816
485300,816
485400,816
485500,816
485600,816
485700,816
485800,828
485900,816
486000,816
486100,816
486200,816
486300,816
486400,816
486500,816
486600,828
486700,816
486800,828
486900,828
487000,816
487100,828
487200,828
487300,828
487400,828
487500,816
487600,828
487700,828
487800,840
487900,828
488000,816
488100,828
488200,816
488300,828
488400,828
488500,816
488600,828
488700,816
488800,828
488900,816
489000,816
489100,828
489200,816
489300,816
489400,804
489500,816
489600,816
489700,804
489800,816
489900,828
490000,840
490100,816
490200,828
490300,828
490400,828
490500,816
490600,840
490700,828
490800,828
490900,816
491000,816
491100,816
491200,828
491300,816
491400,828
491500,816
491600,828
491700,828
491800,828
491900,828
492000,816
492100,816
492200,828
492300,816
492400,828
492500,828
492600,840
492700,852
492800,828
492900,816
493000,828
493100,828
493200,828
493300,816
493400,816
493500,828
493600,840
493700,828
493800,828
493900,828
494000,816
494100,840
494200,828
494300,828
494400,816
494500,828
494600,840
494700,840
494800,828
494900,828
495000,840
495100,828
495200,816
495300,840
495400,828
495500,828
495600,816
495700,816
495800,828
495900,816
496000,828
496100,828
496200,816
496300,828
496400,840
496500,840
496600,852
496700,816
496800,828
496900,828
497000,816
497100,816
497200,828
497300,828
497400,828
497500,828
497600,828
497700,828
497800,828
497900,828
498000,828
498100,816
498200,852
498300,828
498400,828
498500,816
498600,828
498700,840
498800,852
498900,828
499000,828
499100,840
499200,840
499300,840
499400,840
499500,852
499600,852
499700,840
499800,840
499900,840
500000,840
500100,840
500200,852
500300,828
500400,851
500500,828
500600,828
500700,828
500800,828
500900,840
501000,852
501100,840
501200,828
501300,840
501400,828
501500,852
501600,840
501700,828
501800,852
501900,828
502000,852
502100,828
502200,828
502300,840
502400,852
502500,840
502600,828
502700,840
502800,852
502900,852
503000,840
503100,828
503200,828
503300,852
503400,852
503500,840
503600,852
503700,852
503800,840
503900,828
504000,852
504100,864
504200,852
504300,864
504400,840
504500,864
504600,828
504700,852
504800,840
504900,828
505000,864
505100,864
505200,864
505300,852
505400,840
505500,840
505600,840
505700,864
505800,840
505900,840
506000,840
506100,828
506200,840
506300,888
506400,840
506500,864
506600,852
506700,900
506800,852
506900,852
507000,852
507100,840
507200,852
507300,840
507400,876
507500,852
507600,840
507700,840
507800,876
507900,864
508000,828
508100,828
508200,852
508300,828
508400,864
508500,840
508600,852
508700,840
508800,840
508900,840
509000,840
509100,828
509200,852
509300,852
509400,840
509500,852
509600,828
509700,840
509800,840
509900,840
510000,852
510100,852
510200,840
510300,852
510400,840
510500,840
510600,852
510700,852
510800,864
510900,828
511000,840
511100,828
511200,816
511300,888
511400,840
511500,840
511600,840
511700,840
511800,840
511900,840
512000,864
512100,840
512200,840
512300,828
512400,852
512500,840
512600,828
512700,852
512800,816
512900,840
513000,852
513100,852
513200,828
513300,828
513400,828
513500,840
513600,840
513700,840
513800,840
513900,852
514000,828
514100,852
514200,852
514300,852
514400,852
514500,876
514600,840
514700,864
514800,852
514900,852
515000,828
515100,840
515200,852
515300,816
515400,840
515500,828
515600,840
515700,852
515800,864
515900,828
516000,828
516100,864
516200,828
516300,852
516400,864
516500,852
516600,864
516700,840
516800,852
516900,852
517000,840
517100,852
517200,840
517300,840
517400,840
517500,828
517600,828
517700,840
517800,816
517900,852
518000,852
518100,828
518200,828
518300,864
518400,852
518500,864
518600,852
518700,852
518800,828
518900,828
519000,828
519100,816
519200,840
519300,864
519400,876
519500,828
519600,828
519700,828
519800,816
519900,828
520000,816
520100,816
520200,828
520300,828
520400,840
520500,840
520600,828
520700,828
520800,828
520900,828
521000,828
521100,828
521200,840
521300,840
521400,876
521500,840
521600,840
521700,852
521800,840
521900,840
522000,840
522100,864
522200,852
522300,816
522400,828
522500,816
522600,840
522700,840
522800,852
522900,840
523000,840
523100,840
523200,840
523300,828
523400,852
523500,828
523600,828
523700,828
523800,828
523900,828
524000,816
524100,816
524200,828
524300,876
524400,876
524500,888
524600,852
524700,852
524800,960
524900,864
525000,864
525100,852
525200,876
525300,864
525400,876
525500,864
525600,852
525700,876
525800,852
525900,864
526000,852
526100,888
526200,864
526300,900
526400,864
526500,876
526600,876
526700,888
526800,876
526900,876
527000,876
527100,888
527200,876
527300,888
527400,876
527500,900
527600,864
527700,888
527800,852
527900,888
528000,912
528100,888
528200,876
528300,876
528400,852
528500,900
528600,876
528700,888
528800,900
528900,900
529000,876
529100,888
529200,876
529300,888
529400,876
529500,900
529600,876
529700,900
529800,888
529900,888
530000,852
530100,876
530200,888
530300,912
530400,900
530500,900
530600,864
530700,876
530800,876
530900,888
531000,888
531100,900
531200,888
531300,936
531400,912
531500,888
531600,876
531700,876
531800,864
531900,876
532000,900
532100,888
532200,888
532300,888
532400,876
532500,900
532600,864
532700,888
532800,888
532900,888
533000,864
533100,888
533200,888
533300,888
533400,888
533500,912
533600,864
533700,900
533800,852
533900,888
534000,864
534100,876
534200,852
534300,888
534400,876
534500,876
534600,864
534700,888
534800,876
534900,900
535000,876
535100,876
535200,900
535300,936
535400,888
535500,888
535600,888
535700,900
535800,864
535900,876
536000,864
536100,900
536200,864
536300,900
536400,876
536500,888
536600,864
536700,900
536800,888
536900,888
537000,876
537100,924
537200,888
537300,912
537400,864
537500,900
537600,876
537700,888
537800,876
537900,888
538000,864
538100,876
538200,864
538300,876
538400,864
538500,888
538600,864
538700,876
538800,864
538900,876
539000,888
539100,900
539200,876
539300,912
539400,864
539500,876
539600,876
539700,888
539800,876
539900,912
540000,876
540100,888
540200,864
540300,876
540400,876
540500,888
540600,876
540700,900
540800,876
540900,900
541000,864
541100,888
541200,852
541300,888
541500,924
541600,888
541700,888
541800,888
541900,876
542000,900
542100,864
542200,864
542300,888
542400,888
542500,924
542600,900
542700,888
542800,888
542900,900
543000,888
543100,900
543200,876
543300,900
543400,912
543500,912
543600,852
543700,876
543800,852
543900,900
544000,876
544100,936
544200,864
544300,876
544400,864
544500,888
544600,864
544700,888
544800,864
544900,888
545000,864
545100,900
545200,864
545300,888
545400,864
545500,876
545600,876
545700,900
545800,864
545900,888
546000,900
546100,888
546200,876
546300,888
546400,864
546500,900
546600,864
546700,876
546800,864
546900,888
547000,876
547100,876
547200,876
547300,888
547400,864
547500,900
547600,876
547700,888
547800,864
547900,876
548000,864
548100,876
548200,852
548300,876
548400,864
548500,888
548600,876
548700,876
548800,876
548900,876
549000,864
549100,876
549200,852
549300,876
549400,876
549500,888
549600,876
549700,876
549800,852
549900,900
550000,864
550100,864
550200,864
550300,876
550400,852
550500,900
550600,864
550700,900
550800,864
550900,912
551000,876
551100,888
551200,876
551300,888
551400,864
551500,888
551600,876
551700,888
551800,876
551900,888
552000,876
552100,876
552200,864
552300,876
552400,852
552500,864
552600,864
552700,876
552800,852
552900,864
553000,864
553100,888
553200,852
553300,876
553400,852
553500,888
553600,888
553700,876
553800,876
553900,900
554000,876
554100,864
554200,852
554300,864
554400,852
554500,876
554600,864
554700,864
554800,852
554900,876
555000,852
555100,876
555200,876
555300,888
555400,864
555500,876
555600,876
555700,864
555800,852
555900,888
556000,876
556100,876
556200,876
556300,888
556400,876
556500,888
556600,888
556700,900
556800,888
556900,888
557000,876
557100,888
557200,864
557300,888
557400,864
557500,912
557600,852
557700,888
557800,876
557900,876
558000,864
558100,888
558200,876
558300,912
558400,864
558500,888
558600,864
558700,888
558800,864
558900,900
559000,876
559100,888
559200,864
559300,888
559400,888
559500,888
559600,876
559700,888
559800,876
559900,876
560000,864
560100,900
560200,864
560300,900
560400,876
560500,888
560600,900
560700,912
