size,time
488670,2832
488660,2700
488650,2160
488640,3120
488630,2892
488620,2616
488610,2580
488600,3072
488590,2352
488580,2376
488570,2256
488560,2556
488550,2220
488540,2112
488530,2460
488520,2784
488510,2868
488500,3084
488490,2532
488480,2268
488470,2592
488460,2520
488450,1788
488440,2196
488430,1500
488420,2064
488410,2268
488400,2976
488390,2568
488380,2796
488370,2064
488360,2196
488350,2628
488340,2052
488330,2004
488320,2016
488310,2388
488300,1596
488290,2304
488280,2352
488270,2688
488260,2160
488250,2328
488240,2220
488230,2880
488220,2568
488210,2448
488200,2676
488190,2580
488180,1560
488170,2448
488160,2016
488150,1812
488140,2400
488130,2172
488120,2316
488110,2592
488100,2196
488090,2268
488080,2892
488070,2424
488060,2316
488050,2748
488040,2916
488030,2568
488020,2400
488010,2304
488000,2208
487990,2124
487980,2664
487970,2988
487960,2544
487950,2712
487940,2904
487930,3000
487920,3792
487910,2784
487900,2808
487890,2616
487880,2892
487870,3168
487860,2940
487850,2796
487840,3144
487830,2772
487820,3852
487810,2664
487800,2964
487790,3108
487780,3036
487770,3888
487760,2760
487750,3936
487740,2976
487730,2256
487720,2496
487710,2316
487700,3432
487690,3372
487680,3288
487670,3048
487660,3048
487650,2568
487640,2676
487630,3264
487610,2460
487600,2856
487590,2604
487580,2676
487570,2496
487560,2820
487550,2832
487540,2472
487530,3144
487520,2652
487510,2448
487500,2208
487490,3000
487480,2904
487470,2136
487460,3108
487450,2292
487440,3096
487430,2975
487420,2880
487410,2976
487400,2592
487390,2484
487380,2364
487370,3132
487360,1908
487350,2004
487340,3576
487330,2664
487320,2232
487310,2160
487300,2232
487290,2208
487280,2928
487270,2496
487260,2592
487250,1632
487240,2916
487230,2544
487220,2916
487210,2616
487200,3012
487190,2484
487180,3144
487170,2628
487160,2484
487150,2388
487140,2028
487130,2460
487120,3036
487110,2280
487100,2400
487090,2208
487080,2940
487070,3516
487060,1836
487050,2364
487040,2376
487030,2976
487020,1476
487010,2220
487000,2556
486990,2208
486980,2832
486970,2291
486960,2088
486950,2772
486940,2472
486930,2100
486920,3132
486910,3156
486900,2340
486890,2088
486880,2868
486870,3156
486860,2376
486850,2484
486840,2508
486830,2088
486820,2700
486810,2844
486800,3048
486790,2508
486780,3264
486770,1788
486760,1980
486750,2304
486740,2400
486730,2328
486720,2232
486710,2184
486700,2772
486690,3060
486680,2772
486670,2880
486660,2064
486650,1968
486640,2676
486630,2676
486620,2328
486610,2160
486600,2436
486590,2280
486580,3180
486570,2352
486560,2784
486550,2664
486540,2580
486530,2616
486520,2712
486510,2844
486500,2700
486490,2676
486480,2532
486470,3456
486460,2220
486450,2424
486440,2544
486430,2579
486420,2364
486410,2388
486400,2832
486390,1992
486380,2232
486370,2244
486360,2400
486350,3228
486340,2796
486330,2028
486320,2172
486310,2064
486300,2124
486290,2460
486280,2904
486270,2484
486260,2016
486250,2424
486240,3468
486230,2652
486220,2196
486210,2916
486200,3215
486190,2040
486180,3108
486170,3084
486160,2880
486150,2856
486140,2856
486130,2064
486120,2292
486110,2544
486100,2604
486090,2052
486080,1788
486070,2784
486060,3252
486050,2568
486040,3216
486030,2496
486020,2544
486010,2448
486000,2088
485990,2268
485980,3096
485970,2244
485960,2388
485950,2952
485940,2580
485930,3420
485920,2376
485910,2880
485900,2580
485890,2532
485880,2880
485870,2844
485860,3264
485850,3288
485840,2136
485830,2700
485820,2496
485810,2628
485800,2580
485790,2808
485780,2712
485770,2664
485760,2664
485750,2736
485740,3144
485730,2724
485720,3612
485710,2412
485700,2172
485690,2508
485680,2424
485670,1992
485660,2820
485650,2748
485640,3132
485630,2676
485620,1692
485610,2580
485600,2220
485590,2556
485580,2532
485570,2412
485560,2196
485550,2808
485540,1644
485530,3360
485520,2364
485510,2208
485500,1416
485490,3084
485480,2904
485470,2268
485460,2604
485450,2880
485440,2508
485430,2040
485420,3096
485410,1596
485400,2772
485390,2628
485380,2688
485370,2508
485360,2388
485350,2520
485340,2916
485330,3156
485320,2556
485310,2160
485300,1920
485290,2928
485280,2472
485270,2628
485260,2268
485250,1908
485240,2376
485230,2172
485220,2184
485210,2808
485200,2448
485190,2736
485180,2520
485170,2328
485160,2412
485150,2112
485140,2496
485130,2556
485120,2376
485110,2472
485100,2808
485090,2016
485080,2400
485070,2604
485060,1980
485050,2592
485040,2580
485030,2316
485020,2640
485010,2544
485000,2460
484990,1848
484980,2412
484970,2676
484960,2652
484950,2400
484940,2940
484930,2628
484920,2484
484910,2604
484900,2700
484890,2544
484880,2196
484870,2424
484860,2928
484850,2520
484840,2808
484830,2688
484820,2148
484810,2760
484800,2004
484790,2748
484780,2928
484770,2340
484760,2940
484750,2520
484740,2832
484730,2424
484720,2580
484710,2952
484700,2484
484690,2592
484680,2472
484670,2508
484660,2604
484650,2544
484640,2400
484630,2628
484620,2904
484610,2988
484600,1955
484590,2508
484580,2472
484570,2604
484560,2448
484550,2220
484540,2700
484530,2760
484520,3264
484510,2772
484500,2808
484490,2880
484480,3228
484470,2460
484460,2952
484450,2616
484440,2652
484430,2640
484420,2472
484410,2760
484400,3240
484390,2435
484380,2316
484370,2244
484360,3840
484350,3144
484340,2688
484330,2448
484320,3420
484310,3780
484300,3348
484290,2880
484280,3132
484270,2856
484260,2928
484250,2112
484240,2580
484230,2388
484220,3252
484210,2436
484200,2568
484190,2892
484180,3036
484170,3156
484160,2940
484150,2400
484140,2544
484130,2460
484120,2688
484110,2484
484100,3084
484090,2940
484080,3000
484070,2676
484060,3492
484050,1968
484040,2664
484030,2832
484020,1644
484010,2484
484000,2844
483990,3048
483980,2316
483970,2376
483960,2376
483950,2664
483940,2520
483930,2892
483920,1872
483910,3024
483900,2784
483890,2376
483880,3276
483870,2172
483860,3024
483850,1980
483840,2220
483830,2207
483820,2616
483810,1776
483800,2124
483790,3012
483780,2580
483770,1812
483760,2112
483750,2976
483740,2712
483730,2328
483720,2736
483710,1800
483700,2100
483690,2352
483680,2436
483670,3144
483660,2580
483650,2184
483640,2580
483630,2280
483620,2460
483610,2676
483600,2100
483590,2376
483580,1968
483570,2532
483560,2124
483550,2340
483540,2136
483530,2208
483520,2460
483510,2088
483500,2628
483490,2496
483480,2112
483470,2328
483460,2616
483450,1608
483440,2400
483430,2724
483420,1692
483410,3084
483400,2052
483390,2484
483380,2712
483370,2676
483360,2340
483350,1740
483340,2184
483330,3132
483320,2472
483310,2268
483300,2592
483290,3012
483280,2544
483270,2424
483260,2412
483250,3324
483240,2292
483230,2304
483220,3108
483210,2904
483200,2868
483190,2448
483180,2232
483170,2796
483160,3060
483150,2808
483140,2340
483130,3156
483120,3120
483110,3000
483100,2916
483090,3084
483080,3480
483070,2496
483060,2904
483050,2316
483040,3612
483030,3324
483020,3396
483010,2772
483000,2352
482990,3552
482980,3552
482970,2940
482960,3012
482950,3192
482940,2796
482930,3732
482920,2340
482910,2532
482900,3252
482890,3300
482880,3096
482870,3384
482860,3120
482850,3744
482840,3180
482830,3492
482820,2748
482810,3192
482800,2904
482790,2316
482780,2328
482770,1776
482760,2880
482750,3156
482740,2460
482730,2244
482720,2904
482710,2556
482700,2088
482690,3072
482680,2988
482670,3060
482660,2820
482650,2952
482640,2460
482630,2652
482620,1980
482610,2208
482600,2580
482590,2808
482580,2700
482570,2424
482560,2292
482550,3108
482540,1896
482530,2388
482520,3360
482510,2435
482500,2652
482490,2304
482480,3180
482470,2352
482460,2232
482450,1980
482440,2040
482430,2544
482420,2208
482410,2712
482400,2736
482390,2615
482380,2160
482370,2304
482360,2796
482350,2460
482340,2124
482330,1932
482320,2748
482310,2424
482300,2340
482290,2412
482280,1835
482270,2244
482260,2484
482250,2484
482240,2508
482230,2604
482220,2280
482210,2256
482200,2520
482190,2352
482180,2016
482170,1872
482160,2316
482150,2748
482140,2316
482130,2244
482120,2508
482110,2820
482100,2604
482090,2256
482080,1776
482070,2004
482060,2292
482050,2208
482040,2532
482030,2124
482020,2172
482010,1992
482000,2280
481990,2208
481980,2256
481970,2196
481960,2472
481950,2208
481940,1884
481930,2352
481920,2772
481910,2100
481900,1908
481890,1968
481880,1908
481870,2460
481860,2340
481850,2748
481840,2304
481830,1788
481820,2256
481810,2556
481800,1920
481790,2700
481780,3048
481770,2328
481760,2496
481750,2460
481740,1992
481730,2904
481720,2364
481710,2268
481700,2604
481690,2616
481680,1896
481670,2052
481660,1812
481650,2352
481640,2352
481630,2868
481620,2148
481610,1812
481600,2700
481590,2640
481580,2520
481570,2520
481560,2304
481550,3084
481540,2411
481530,2124
481520,1752
481510,2424
481500,2340
481490,2640
481480,2556
481470,2436
481460,2400
481450,1896
481440,1920
481430,2388
481420,2148
481410,2376
481400,2592
481390,2160
481380,2196
481370,2364
481360,1788
481350,3060
481340,2076
481330,2184
481320,2352
481310,2664
481300,2496
481290,2772
481280,1932
481270,3060
481260,2352
481250,2364
481240,2760
481230,2772
481220,2424
481210,2148
481200,3000
481190,2532
481180,2316
481170,1656
481160,2640
481150,2628
481140,3024
481130,1884
481120,2700
481110,2748
481100,2760
481090,2520
481080,2520
481070,1980
481060,2580
481050,2472
481040,2208
481030,3228
481020,2136
481010,2628
481000,2640
480990,2652
480980,2664
480970,1680
480960,2088
480950,1884
480940,2412
480930,2232
480920,2292
480910,3084
480900,2052
480890,2100
480880,2508
480870,2148
480860,2412
480850,2052
480840,2244
480830,2556
480820,1944
480810,2868
480800,2316
480790,2148
480780,2928
480770,2400
480760,2436
480750,2424
480740,2352
480730,2664
480720,2124
480710,2664
480700,2616
480690,2244
480680,2184
480670,2784
480660,1572
480650,2316
480640,2520
480630,2724
480620,2712
480610,1728
480600,2244
480590,2376
480580,2076
480570,2268
480560,2232
480550,2724
480540,2292
480530,2100
480520,2640
480510,2220
480500,2244
480490,1848
480480,1980
480470,2112
480460,1908
480450,2580
480440,2532
480430,2472
480420,2172
480410,1824
480400,2340
480390,2328
480380,2664
480370,1560
480360,2400
480350,2748
480340,2244
480330,2352
480320,2532
480310,2172
480300,2352
480290,2292
480280,2244
480270,2544
480260,2328
480250,2532
480240,3132
480230,2784
480220,2856
480210,2532
480200,2304
480190,3636
480180,2424
480170,3468
480160,2520
480150,3096
480140,2472
480130,1932
480120,1644
480110,2808
480100,2532
480090,3204
480080,3144
480070,2844
480060,2724
480050,2580
480040,1824
480020,2952
480010,3288
480000,2928
479990,2772
479980,2508
479970,1920
479960,2652
479950,2328
479940,3060
479930,2196
479920,3024
479910,1800
479900,2028
479890,3360
479880,2700
479870,2556
479860,2388
479850,2688
479840,2136
479830,2172
479820,2148
479810,2904
479800,2568
479790,2904
479780,2208
479770,2376
479760,1320
479750,2460
479740,2592
479730,2268
479720,2580
479710,2940
479700,3084
479690,1152
479680,2460
479670,3180
479660,2148
479650,2508
479640,2100
479630,2676
479620,2544
479610,3168
479600,2316
479590,1992
479580,2172
479570,1956
479560,2664
479550,3108
479540,2676
479530,2268
479520,2568
479510,2340
479500,2712
479490,2304
479480,1776
479470,3288
479460,2364
479450,2760
479440,1944
479430,2256
479420,2436
479410,1680
479400,1944
479390,2280
479380,2076
479370,2196
479360,2508
479350,2772
479340,2004
479330,2520
479320,1560
479310,1920
479300,2208
479290,1812
479280,2208
479270,2448
479260,2988
479250,2220
479240,1836
479230,2724
479220,2400
479210,2160
479200,2832
479190,3084
479180,2016
479170,2796
479160,2556
479150,2568
479140,2112
479130,2460
479120,2736
479110,2340
479100,1548
479090,1824
479080,1980
479070,2544
479060,2712
479050,2436
479040,2028
479030,2496
479020,1920
479010,2268
479000,2280
478990,2436
478980,2040
478970,2376
478960,2556
478950,2760
478940,2112
478930,2592
478920,2160
478910,1812
478900,2340
478890,2376
478880,2496
478870,2388
478860,2364
478850,2412
478840,2136
478830,2532
478820,2544
478810,1668
478800,2544
478790,2364
478780,2352
478770,2232
478760,2172
478750,2496
478740,2436
478730,2184
478720,2856
478710,2100
478700,1931
478690,2484
478680,2520
478670,1416
478660,2316
478650,2148
478640,2196
478630,1584
478620,2040
478610,2076
478600,2220
478590,1776
478580,2640
478570,2724
478560,2784
478550,2172
478540,2520
478530,2064
478520,2352
478510,1872
478500,1764
478490,2712
478480,2532
478470,2376
478460,2412
478450,2532
478440,2412
478430,1656
478420,2220
478410,2496
478400,3000
478390,2556
478380,2448
478370,2028
478360,2100
478350,2628
478340,2172
478330,2424
478320,2340
478310,1908
478300,2460
478290,2196
478280,2640
478270,1872
478260,2580
478250,2856
478240,1872
478230,2688
478220,2184
478210,2844
478200,2592
478190,1908
478180,2460
478170,2244
478160,2592
478150,1944
478140,2112
478130,3456
478120,2376
478110,2340
478100,2496
478090,2964
478080,2616
478070,3084
478060,2604
478050,3312
478040,2796
478030,3048
478020,2832
478010,3120
478000,2712
477990,2148
477980,2820
477970,2796
477960,3780
477950,3444
477940,2124
477930,2172
477920,4200
477910,2412
477900,3240
477890,2988
477880,3024
477870,3228
477860,2820
477850,2748
477840,3624
477830,2952
477820,2124
477810,3444
477800,3312
477790,3180
477780,2604
477770,2976
477760,2976
477750,2868
477740,3132
477730,3468
477720,2616
477710,2616
477700,3180
477690,2652
477680,2472
477670,2532
477660,3744
477650,2352
477640,3816
477630,2880
477620,3192
477610,3072
477600,2796
477590,2244
477580,2328
477570,3048
477560,2256
477550,3036
477540,2796
477530,2664
477520,3336
477510,2760
477500,1608
477490,2256
477480,2472
477470,2820
477460,2604
477450,1968
477440,2472
477430,3288
477420,2640
477410,2292
477400,1908
477390,2580
477380,1944
477370,1932
477360,2664
477350,3252
477340,2076
477330,2520
477320,2160
477310,2196
477300,2400
477290,2292
477280,2136
477270,2712
477260,2544
477250,2280
477240,2424
477230,1944
477220,2616
477210,2448
477200,2460
477190,2832
477180,1956
477170,2280
477160,2460
477150,2748
477140,2472
477130,2544
477120,3276
477110,2208
477100,1980
477090,2652
477080,2148
477070,2100
477060,2328
477050,2196
477040,2448
477030,2172
477020,2124
477010,2016
477000,2124
476990,2112
476980,2856
476970,2388
476960,2304
476950,2712
476940,2364
476930,2616
476920,2484
476910,1776
476900,3012
476890,2112
476880,2592
476870,1560
476860,2196
476850,2196
476840,3336
476830,2520
476820,2556
476810,2580
476800,2640
476790,2172
476780,2340
476770,1872
476760,2400
476750,3180
476740,2640
476730,2004
476720,2844
476710,2328
476700,2076
476690,2088
476680,2772
476670,1848
476660,2388
476650,1824
476640,2628
476630,2664
476620,2400
476610,2016
476600,2304
476590,2532
476580,2832
476570,2340
476560,2436
476550,1668
476540,2532
476530,1884
476520,2268
476510,2472
476500,2160
476490,2676
476480,1992
476470,2328
476460,2124
476450,2760
476440,2112
476430,3084
476420,1992
476400,2796
476390,2496
476380,2184
476370,2772
476360,2844
476350,2196
476340,2868
476330,2616
476320,1956
476310,2820
476300,2688
476290,1188
476280,1860
476270,2460
476260,1656
476250,2520
476240,2664
476230,2280
476220,2424
476210,2292
476200,2796
476190,2124
476180,2412
476170,1932
476160,2184
476150,2448
476140,2508
476130,2592
476120,2148
476110,2028
476100,2220
476090,2100
476080,2568
476070,2136
476060,2460
476050,2136
476040,1476
476030,1992
476020,1644
476010,2448
476000,2244
475990,1596
475980,1788
475970,2616
475960,2208
475950,2292
475940,1716
475930,2688
475920,2616
475910,2196
475900,2328
475890,2328
475880,1932
475870,2280
475860,2496
475850,1572
475840,2604
475830,2472
475820,2304
475810,2316
475800,1848
475790,2076
475780,2364
475770,2496
475760,2244
475750,2232
475740,2340
475730,1992
475720,1980
475710,2196
475700,2340
475690,2400
475680,2676
475670,2604
475660,2532
475650,2819
475640,2424
475630,2328
475620,2400
475610,2712
475600,2400
475590,2280
475580,2640
475570,2592
475560,2016
475550,2796
475540,2364
475530,2280
475520,2544
475510,2640
475500,2316
475490,2244
475480,2256
475470,2448
475460,2400
475450,2340
475440,2340
475430,2160
475420,1476
475410,2676
475400,2016
475390,2424
475380,2472
475370,2268
475360,2892
475350,2364
475340,2712
475330,2028
475320,2400
475310,2100
475300,2184
475290,2484
475280,2736
475270,2184
475260,2340
475250,2520
475240,2208
475230,2352
475220,2388
475210,1764
475200,2388
475190,2424
475180,2664
475170,2520
475160,1836
475150,2796
475140,2352
475130,2832
475120,2496
475110,2904
475100,2712
475090,2400
475080,2976
475070,2268
475060,2376
475050,2220
475040,2664
475030,2556
475020,2556
475010,2628
475000,2640
474990,2208
474980,2688
474970,2004
474960,1596
474950,2676
474940,1908
474930,2183
474920,2460
474910,2616
474900,2064
474880,2964
474870,2568
474860,2676
474850,2232
474840,2208
474830,3204
474820,2676
474810,2808
474800,2760
474790,2196
474780,3300
474770,2508
474760,2448
474750,2328
474740,2364
474730,3048
474720,2160
474710,3108
474700,2856
474690,2568
474680,2508
474670,2256
474660,2172
474650,3000
474640,2316
474630,3048
474620,2496
474610,2844
474600,3108
474590,1716
474580,2208
474570,3780
474560,2076
474550,2844
474540,3288
474530,2892
474520,2808
474510,2436
474500,2100
474490,2436
474480,2256
474470,2315
474460,2124
474450,2904
474440,2664
474430,2412
474420,2652
474410,2604
474400,1668
474390,2832
474380,2052
474370,2280
474360,1896
474350,2712
474340,2640
474330,2580
474320,2136
474310,2244
474300,2736
474290,2112
474280,1644
474270,3228
474260,2856
474250,2844
474240,2904
474230,2844
474220,2616
474210,2580
474200,2712
474190,2412
474180,2676
474170,3312
474160,2916
474150,2472
474140,2628
474130,2580
474120,2712
474110,2664
474100,3588
474090,2700
474080,2796
474070,2700
474060,2208
474050,2748
474040,2568
474030,2112
474020,2952
474010,2352
474000,2568
473990,2388
473980,3108
473970,2628
473960,2976
473950,2412
473940,2532
473930,2580
473920,2388
473910,2580
473900,2112
473890,1740
473880,2760
473870,2856
473860,2088
473850,2352
473840,2592
473830,2808
473820,3108
473810,3804
473800,2184
473790,2556
473780,2352
473770,2664
473760,2592
473750,3204
473740,3360
473730,2532
473720,2244
473710,3120
473700,2556
473690,2592
473680,2604
473670,3744
473660,2988
473650,2100
473640,2388
473630,2268
473620,2592
473610,2400
473600,2736
473590,2304
473580,2268
473570,3468
473560,2232
473550,2844
473540,1728
473530,3024
473520,2676
473510,3168
473500,2532
473490,2628
473480,3168
473470,2748
473460,2940
473450,2652
473440,3684
473430,2856
473420,2388
473410,2712
473400,2664
473390,2688
473380,2160
473370,2352
473360,2640
473350,3336
473340,1956
473330,2244
473320,2760
473310,2760
473300,2796
473290,2412
473280,1980
473270,2820
473260,2448
473250,2988
473240,2892
473230,2784
473220,3036
473210,3180
473200,3012
473190,3168
473180,3288
473170,3300
473160,3180
473150,2988
473140,3000
473130,3096
473120,3264
473110,3504
473100,3732
473090,3048
473080,3084
473070,3168
473060,3168
473050,3024
473040,2676
473030,2592
473020,4296
473010,2772
473000,2675
472990,3660
472980,3072
472970,3684
472960,2952
472950,2976
472940,2808
472930,2988
472920,2916
472910,3204
472900,2568
472890,3192
472880,2820
472870,2472
472860,3168
472850,2892
472840,2964
472830,3300
472820,3120
472810,3492
472800,3312
472790,2064
472780,2988
472770,3672
472760,3108
472750,3060
472740,2652
472730,2892
472720,2520
472710,2004
472700,3720
472690,2412
472680,2424
472670,1956
472660,2976
472650,2544
472640,2892
472630,2208
472620,2772
472610,2892
472600,2652
472590,3384
472580,2508
472570,2784
472560,2376
472550,2532
472540,2796
472530,2856
472520,3240
472510,2520
472500,2016
472490,2532
472480,2376
472470,2760
472460,2076
472450,2436
472440,2100
472430,2124
472420,2820
472410,2676
472400,2688
472390,1884
472380,2724
472370,2124
472360,2724
472350,2436
472340,2784
472330,1896
472320,2520
472310,2820
472300,3000
472290,2112
472280,2496
472270,2940
472260,2688
472250,2556
472240,2711
472230,2448
472220,2640
472210,2220
472200,2064
472190,2064
472180,3000
472170,2412
472160,2496
472150,2448
472140,1920
472130,2544
472120,2688
472110,2892
472100,2796
472090,2772
472080,2496
472070,2544
472060,2736
472050,3204
472040,3636
472030,3611
472020,3300
472010,3396
472000,2796
471990,2748
471980,3972
471970,3024
471960,3600
471950,2760
471940,2844
471930,2676
471920,3000
471910,3564
471900,2424
471890,2844
471880,4152
471870,3996
471860,3024
471850,2976
471840,2292
471830,3072
471820,2544
471810,3960
471800,2280
471790,3300
471780,2580
471770,2796
471760,2988
471750,2664
471740,2472
471730,2520
471720,2232
471710,2532
471700,3228
471690,2316
471680,2928
471670,2460
471660,2568
471650,2736
471640,2232
471630,2364
471620,2736
471610,3084
471600,2196
471590,2640
471580,2784
471570,3192
471560,2676
471550,2628
471540,2616
471530,2316
471520,2400
471510,2880
471500,2868
471490,2100
471480,2964
471470,2904
471460,2028
471450,2856
471440,3048
471430,1836
471420,2496
471410,2580
471400,2736
471390,2376
471380,2664
471370,2688
471360,2496
471350,2856
471340,2196
471330,2376
471320,2604
471310,2220
471300,2796
471290,3156
471280,2580
471270,2400
471260,2628
471250,2628
471240,2340
471230,2652
471220,3060
471210,2400
471200,2208
471190,2472
471180,2880
471170,2904
471160,2712
471150,2316
471140,2784
471130,2568
471120,3084
471110,2532
471100,2856
471090,3144
471080,2880
471070,2976
471060,2592
471050,2244
471040,2664
471030,2436
471020,2412
471010,2304
471000,2868
470990,2100
470980,1824
470970,2088
470960,2796
470950,2856
470940,2376
470930,2556
470920,1656
470910,2916
470900,2640
470890,2580
470880,2700
470870,2472
470860,2052
470850,2376
470840,1872
470830,2760
470820,2628
470810,2592
470800,2532
470790,2412
470780,2280
470770,2400
470760,2280
470750,3624
470740,2664
470730,2580
470720,2748
470710,3204
470700,2520
470690,2184
470680,3372
470670,2124
470660,2328
470650,2688
470640,2496
470630,2688
470620,2568
470610,2988
470600,2244
470590,2244
470580,2688
470570,2736
470560,2472
470550,2364
470540,2400
470530,2244
470520,2220
470510,2820
470500,2616
470490,2664
470480,2448
470470,2556
470460,1776
470450,2076
470440,2532
470430,1860
470420,2508
470410,3024
470400,2736
470390,2244
470380,2016
470370,2496
470360,2784
470350,3036
470340,2112
470330,2412
470320,2340
470310,2304
470300,2124
470290,2232
470280,2544
470270,2976
470260,2148
470250,2820
470240,2388
470230,2580
470220,2652
470210,2652
470200,2388
470190,1776
470180,2268
470170,2256
470160,2964
470150,2556
470140,2424
470130,2388
470120,2844
470110,2736
470100,3252
470090,1812
470080,2988
470070,2820
470060,2028
470050,3048
470040,2196
470030,3252
470020,2160
470010,2412
470000,3036
469990,1932
469980,2292
469970,2088
469960,2700
469950,2628
469940,2952
469930,2844
469920,1968
469910,2832
469900,2916
469890,2616
469880,2772
469870,2268
469860,2124
469850,2688
469840,2580
469830,2856
469820,2640
469810,2628
469800,2268
469790,2460
469780,2532
469770,2916
469760,2100
469750,2964
469740,1896
469730,2808
469720,2484
469710,2352
469700,2472
469690,2520
469680,2580
469670,2376
469660,2796
469650,3444
469640,3060
469630,2580
469620,2772
469610,2772
469600,2520
469590,2544
469580,3180
469570,3264
469560,2400
469550,2076
469540,3000
469530,2496
469520,2328
469510,2328
469500,2280
469490,2436
469480,2616
469470,2376
469460,2232
469450,2820
469440,2244
469430,2016
469420,2976
469410,2676
469400,2112
469390,2676
469380,2112
469370,1704
469360,2460
469350,1992
469340,2424
469330,2364
469320,2124
469310,2412
469300,2160
469290,2712
469280,2844
469270,2520
469260,2796
469250,2556
469240,2004
469230,2880
469220,2820
469210,2208
469200,2700
469190,2652
469180,3288
469170,2532
469160,2916
469150,2448
469140,2736
469130,2820
469120,2976
469110,2580
469100,1980
469090,2460
469080,2988
469070,2544
469060,2352
469050,2676
469040,2652
469030,2364
469020,2412
469010,2748
469000,2280
468990,2604
468980,2880
468970,2376
468960,2496
468950,2340
468940,2760
468930,2928
468920,2472
468910,1644
468900,3120
468890,2544
468880,2796
468870,2328
468860,2040
468850,2748
468840,2868
468830,2316
468820,2868
468810,2759
468800,2700
468790,2052
468780,2532
468770,2436
468760,2688
468750,2868
468740,2100
468730,1932
468720,3300
468710,2616
468700,2496
468690,3024
468680,2148
468670,2340
468660,2520
468650,2568
468640,3024
468630,2256
468620,2208
468610,1992
468600,2460
468590,2460
468580,3395
468570,3072
468560,2880
468550,3264
468540,2268
468530,2640
468520,2652
468510,2904
468500,2724
468490,2940
468480,2784
468470,3504
468460,3396
468450,3120
468440,2748
468430,2604
468420,3552
468410,2724
468400,2388
468390,2892
468380,3179
468370,3444
468360,2556
468350,2664
468340,3372
468330,3312
468320,3444
468310,3960
468300,2952
468290,3204
468280,3120
468270,2880
468260,2556
468250,2940
468240,3780
468230,3192
468220,3144
468210,3012
468200,3564
468190,2856
468180,3024
468170,3060
468160,2796
468150,2844
468140,2736
468130,2988
468120,2424
468110,2676
468100,2964
468090,2040
468080,3024
468070,2664
468060,3072
468050,3372
468040,2784
468030,2724
468020,3024
468010,2964
468000,2543
467990,3156
467980,3360
467970,2976
467960,2988
467950,3036
467940,3072
467930,2556
467920,2460
467910,2712
467900,2592
467890,2832
467880,2940
467870,3396
467860,3012
467850,2460
467840,2976
467830,2352
467820,2736
467810,2568
467800,2580
467790,2532
467780,2328
467770,2796
467760,2628
467750,2628
467740,3060
467730,3096
467720,2808
467710,3072
467700,2052
467690,2412
467680,3108
467670,2712
467660,2556
467650,3012
467640,2592
467630,2736
467620,1992
467610,2676
467600,2844
467590,2208
467580,3612
467570,2592
467560,2724
467550,2676
467540,2808
467530,3072
467520,3252
467510,2460
467500,2604
467490,2592
467480,2088
467470,2592
467460,2808
467450,2796
467440,2724
467430,2664
467420,2208
467410,2784
467400,2172
467390,2388
467380,2640
467370,2436
467360,2376
467350,2376
467340,2076
467330,2760
467320,2808
467310,2508
467300,2448
467290,2604
467280,2340
467270,3528
467260,2124
467250,2964
467240,2328
467230,2592
467220,2664
467210,2808
467200,2568
467190,2628
467180,2592
467170,2316
467160,2604
467150,2676
467140,2892
467130,1812
467120,2832
467110,3264
467100,2832
467090,2424
467080,2652
467070,2964
467060,2352
467050,2436
467040,2412
467030,2412
467020,3012
467010,2592
467000,2220
466990,2796
466980,2172
466970,2256
466960,3384
466950,2472
466940,3324
466930,2064
466920,2268
466910,2628
466900,2208
466890,2160
466880,2376
466870,2736
466860,2748
466850,2808
466840,2700
466830,2328
466820,2496
466810,2256
466800,2364
466790,2232
466780,2664
466770,2256
466760,2496
466750,2688
466740,2604
466730,2904
466720,2556
466710,2784
466700,2652
466690,2712
466680,2568
466670,2508
466660,2568
466650,2652
466640,2772
466630,2868
466620,2280
466610,2964
466600,2172
466590,1752
466580,2700
466570,2604
466560,2568
466550,2400
466540,2472
466530,2916
466520,2340
466510,3012
466500,2952
466490,2484
466480,2148
466470,3132
466460,2100
466450,2940
466440,2628
466430,2280
466420,2232
466410,3540
466400,2940
466390,3684
466380,2976
466370,2196
466360,2700
466350,2688
466340,2316
466330,2016
466320,3216
466310,2712
466300,3456
466290,2040
466280,3156
466270,2412
466260,2628
466250,2640
466240,3048
466230,2748
466220,2832
466210,3300
466200,3804
466190,2532
466180,2712
466170,2508
466160,2340
466150,2280
466140,2520
466130,2388
466120,2832
466110,1956
466100,2520
466090,2484
466080,2340
466070,2760
466060,2472
466050,2868
466040,2652
466030,2916
466020,2628
466010,2316
466000,2892
465990,2604
465980,2556
465970,2700
465960,2496
465950,2724
465940,2304
465930,2688
465920,3612
465910,2844
465900,2472
465890,2244
465880,3312
465870,3048
465860,2580
465850,2160
465840,2388
465830,2700
465820,1920
465810,2736
465800,2844
465790,3312
465780,2388
465770,2172
465760,2724
465750,2244
465740,2904
465730,2940
465720,2388
465710,2436
465700,3444
465690,3084
465680,2484
465670,2556
465660,2904
465650,4176
465640,2472
465630,2772
465620,3012
465610,3096
465600,2760
465590,2568
465580,2460
465570,3192
465560,2652
465550,2400
465540,3108
465530,2928
465520,3132
465510,2580
465500,1920
465490,2592
465480,2520
465470,3048
465460,2940
465450,3972
465440,2868
465430,3612
465420,2808
465410,2868
465400,2568
465390,2520
465380,2808
465370,3348
465360,2220
465350,3324
465340,3204
465330,3192
465320,2964
